app_id,name,genre,price_usd,release_year,is_free
3183850,Overlord,Casual,34.99,2024,0
1941410,The Cub,Adventure,14.99,2024,0
1803840,Lucky's Tale,Action,19.99,2021,0
1162280,Eternal Hope,Adventure,11.99,2020,0
1122100,Giraffe and Annika,Action,19.99,2020,0
1684400,Best Month Ever!,Adventure,19.99,2022,0
917840,Wintermoor Tactics Club,Adventure,14.99,2020,0
2742010,Off-Road: Redneck Racing,Racing,7.99,2024,0
1163060,The Making of Karateka,Action,19.99,2023,0
1943420,I doesn't exist - a modern text adventure,Adventure,12.99,2023,0
1287310,Juiced!,Action,1.99,2020,0
1920100,Backfirewall_,Adventure,14.99,2023,0
1271400,Adios,Adventure,17.99,2021,0
2114300,Chronique des Silencieux,Adventure,13.99,2024,0
1296980,Forgotten Fields,Adventure,12.99,2021,0
1452500,The Good Life,Indie,14.99,2021,0
1597580,Clid The Snail,Action,19.99,2021,0
853050,El Hijo - A Wild West Tale,Adventure,19.99,2020,0
975510,Panzer Paladin,Action,19.99,2020,0
1449850,Yu-Gi-Oh! Master Duel,Simulation,0.0,2022,1
1220100,Tentacular,Action,24.99,2022,0
820540,Bloodroots,Action,19.99,2021,0
1717410,Prince of Qin,Action,9.99,2021,0
1453900,Curse of the Sea Rats,Action,8.99,2023,0
1880470,The Inquisitor,Action,39.99,2024,0
1502080,ALTDEUS: Beyond Chronos,Adventure,29.99,2021,0
1039100,No Place for Bravery,Action,19.99,2022,0
1323540,Aerial_Knight's Never Yield,Action,11.99,2021,0
1294880,Blind Fate: Edo no Yami,Action,19.99,2022,0
1399690,Reverie Knights Tactics,Adventure,2.99,2022,0
1885750,Betrayal At Club Low,Adventure,9.99,2022,0
1452070,LONE RUIN,Action,14.99,2023,0
837460,Batbarian: Testament of the Primordials,Action,14.99,2020,0
1546100,A Musical Story,Adventure,14.99,2022,0
907670,Super Crush KO,Action,14.99,2020,0
1142390,Remothered: Broken Porcelain,Action,29.99,2020,0
1962660,Call of Duty®: Modern Warfare® II,Action,69.99,2022,0
2834910,Rocksmith+,Casual,0.0,2024,1
1320230,Curved Space,Action,19.99,2021,0
1558930,Little Orpheus,Adventure,12.99,2022,0
1247570,Expedition Zero,Action,19.99,2022,0
1760330,Noreya: The Gold Project,Action,24.99,2024,0
600080,Unto The End,Action,14.99,2020,0
1053710,The Red Lantern,Adventure,24.99,2021,0
1547380,KINGDOM of the DEAD,Action,14.99,2022,0
1508400,Kaiju Wars,Indie,19.99,2022,0
2229890,Command & Conquer Renegade™,Action,0.0,2024,1
1851030,God of Rock,Action,29.99,2023,0
1406810,After Us,Adventure,29.99,2023,0
1140100,The Persistence,Action,29.99,2020,0
2680190,Rails Across America,Simulation,9.99,2024,0
2732960,Command & Conquer™ Generals Zero Hour,Action,0.0,2024,1
1431850,The Tartarus Key,Adventure,19.99,2023,0
691790,Arcadian Atlas,Indie,19.99,2023,0
2560250,Observer,Adventure,3.99,2023,0
1030060,Seed of Life,Action,24.99,2021,0
1358840,Flat Eye,Indie,18.99,2022,0
1374970,Moonscars,Action,19.99,2022,0
1913160,COPS 2170 The Power of Law,Action,11.99,2022,0
2172860,The Elder Scrolls Online: Necrom,MMO,0.0,2023,1
651490,No Longer Home,Adventure,2.99,2021,0
1034750,The Flower Collectors,Adventure,14.99,2020,0
1573390,Lila’s Sky Ark,Action,14.99,2022,0
2079180,VIDEOVERSE,Adventure,8.7,2023,0
971030,SkateBIRD,Racing,19.99,2021,0
966400,Speaking Simulator,Indie,7.99,2020,0
2905090,UberSoldier,Action,4.99,2024,0
886060,Redout: Space Assault,Action,9.99,2021,0
1476170,Godstrike,Action,14.99,2021,0
2132540,Mr. Run and Jump,Action,24.99,2023,0
1084990,Old Gods Rising,Adventure,4.99,2020,0
1621990,Stray Blade,Action,12.99,2023,0
1758910,Time Commando,Action,5.99,2021,0
1019310,VirtuaVerse,Adventure,14.99,2020,0
1542110,Daydream: Forgotten Sorrow,Action,19.99,2023,0
1106830,Rainbow Billy: The Curse of the Leviathan,Adventure,19.99,2021,0
1592320,Aztech Forgotten Gods,Action,29.99,2022,0
1973310,Phoenix Springs,Adventure,19.99,2024,0
1072190,Crossfire: Legion,Action,19.99,2022,0
1337100,Warhammer Age of Sigmar: Tempestfall,Action,19.99,2021,0
1198590,Stonefly,Action,16.99,2021,0
1398100,Orwell's Animal Farm,Adventure,9.99,2020,0
1449320,Alfred Hitchcock - Vertigo,Adventure,3.99,2021,0
1093290,The Wild at Heart,Adventure,24.99,2021,0
1210490,YesterMorrow,Action,19.99,2020,0
2009450,Invector: Rhythm Galaxy,Action,24.99,2023,0
1329790,Override 2: Super Mech League,Action,29.99,2020,0
1490340,We Are OFK,Adventure,19.99,2022,0
1097790,The Dark Crystal: Age of Resistance Tactics,RPG,19.99,2020,0
1172190,Chinatown Detective Agency,Adventure,24.99,2022,0
1419290,Out of Line,Action,7.99,2021,0
1094730,Black Legend,RPG,19.99,2021,0
1150590,Samurai Jack: Battle Through Time,Action,39.99,2020,0
1210150,Ageless,Adventure,2.99,2020,0
2005680,Akka Arrh,Action,19.99,2023,0
2429640,THRONE AND LIBERTY,MMO,0.0,2024,1
1388260,P.I.D.,Indie,5.99,2020,0
1342260,SAMURAI SHODOWN,Action,0.0,2021,1
2376270,Lunar Lander Beyond,Action,29.99,2024,0
1754000,The Elder Scrolls Online: High Isle,MMO,0.0,2022,1
1080450,Wayward Strand,Adventure,19.99,2022,0
1351000,Gangs of Sherwood,Action,39.99,2023,0
1266680,Strobophagia | Rave Horror,Adventure,19.99,2020,0
1098170,Dark Nights with Poe and Munro,Adventure,12.99,2020,0
1136020,Cannibal Cuisine,Action,12.99,2020,0
1228870,Bartlow's Dread Machine,Action,5.99,2020,0
1297300,The Shore,Action,11.99,2021,0
970840,OVERPASS™,Racing,29.99,2021,0
1205480,Monster Jam Steel Titans 2,Racing,29.99,2021,0
1050880,Wavey The Rocket,Action,10.99,2020,0
1296290,What Happened,Adventure,24.99,2020,0
544920,Darwin Project,Action,0.0,2020,1
2236680,Llamasoft: The Jeff Minter Story,Action,29.99,2024,0
1668190,Once Upon a Jester,Adventure,5.99,2022,0
887450,Tunche,Action,19.99,2021,0
2139460,Once Human,Action,0.0,2024,1
1931240,MOTHERGUNSHIP: FORGE,Action,19.99,2022,0
838110,HyperParasite,Action,17.99,2020,0
944430,The Last Friend,Action,14.99,2021,0
1378070,Drawn to Life: Two Realms,Adventure,3.49,2020,0
